"","N2_whole.body_untreated_32793","N2_whole.body_treated_32794","N2_whole.body_untreated_34092","N2_whole.body_treated_34093","N2_whole.body_untreated_57751.57753","N2_whole.body_treated_57752.57754","WT_ASE.neurons_untreated_40634","WT_ASE.neurons_treated_40635","WT_ASE.neurons_untreated_40636","WT_ASE.neurons_treated_40637","WT_Serotonergic.neurons_untreated_52019","WT_Serotonergic.neurons_treated_52020","WT_Serotonergic.neurons_untreated_52021","WT_Serotonergic.neurons_treated_52022","WT_Dopaminergic.neurons_untreated_52624","WT_Dopaminergic.neurons_treated_52625","WT_Dopaminergic.neurons_untreated_52626","WT_Dopaminergic.neurons_treated_52627","WT_Glutamatergic.neurons_untreated_52628","WT_Glutamatergic.neurons_treated_52629","WT_Glutamatergic.neurons_untreated_52630","WT_Glutamatergic.neurons_treated_52631","WT_Ciliated.sensory.neurons_untreated_52632","WT_Ciliated.sensory.neurons_treated_52633","WT_Ciliated.sensory.neurons_untreated_52634","WT_Ciliated.sensory.neurons_treated_52635","WT_GABAergic.neurons_untreated_52636","WT_GABAergic.neurons_treated_52637","WT_GABAergic.neurons_untreated_52638","WT_GABAergic.neurons_treated_52639","WT_mechanosensory.neurons_untreated_58078","WT_mechanosensory.neurons_treated_58079","WT_mechanosensory.neurons_untreated_58080","WT_mechanosensory.neurons_treated_58081","WT_unc-86.expressing.neurons_untreated_58082","WT_unc-86.expressing.neurons_treated_58083","WT_unc-86.expressing.neurons_untreated_58084","WT_unc-86.expressing.neurons_treated_58085","WT_pharyngeal.neurons_untreated_61513","WT_pharyngeal.neurons_treated_61514","WT_pharyngeal.neurons_untreated_61681","WT_pharyngeal.neurons_treated_61516","WT_cholinergic.neurons_untreated_61682","WT_cholinergic.neurons_treated_61683","WT_cholinergic.neurons_untreated_61519","WT_cholinergic.neurons_treated_61684","WT_ceh-14.expressing.neurons_treated_65631","WT_ceh-14.expressing.neurons_untreated_65632","WT_ceh-14.expressing.neurons_treated_65633","WT_ceh-14.expressing.neurons_untreated_65634","WT_unc-42.expressing.neurons_treated_65635","WT_unc-42.expressing.neurons_untreated_65636","WT_unc-42.expressing.neurons_treated_65637","WT_unc-42.expressing.neurons_untreated_65638","WT_unc-3.expressing.neurons_untreated_72762","WT_unc-3.expressing.neurons_treated_72763","WT_unc-3.expressing.neurons_untreated_72764","WT_unc-3.expressing.neurons_treated_72765","WT_Pan.neurons_untreated_71820","WT_Pan.neurons_treated_71821","WT_Pan.neurons_untreated_78316","WT_Pan.neurons_treated_78317","WT_Pan.neurons_untreated_78318","WT_Pan.neurons_treated_78319","WT_Pan.neurons_untreated_78312","WT_Pan.neurons_treated_78313","WT_Pan.neurons_untreated_78314","WT_Pan.neurons_treated_78315"
"mir-237",104.499758012909,0.856212236339996,103.332595684981,0.684730803898345,156.083592822812,0.44727313171434,82.614219921378,0.69748270919057,172.845630960027,0.678834446075974,119.43717860041,0.923703119884299,107.808748873602,0.558384269132815,98.6184634132598,0.388188816217816,150.027446269707,1.60155712328433,112.57428160967,0.235526747416436,127.850221169005,0.0406816183240239,117.102467489767,0.0651930886674988,128.243309630369,0.396267663549708,136.447860030159,0.427308649468625,119.597319291761,0.820033713180235,104.287306400358,0.363454330835347,139.324945017763,0.482358554434395,118.901365814729,0.286707000038709,122.925806528639,0.354234168973137,127.943327998949,0.0334198805509833,101.591403546461,0.0334198805509833,117.676023254045,0.540213267158584,130.997068775603,1.6713735811186,1.2271674849122,104.28743522064,0.5446015740183,111.246384430262,0.225553242984609,160.464373612008,0.50438597281114,79.4140170539252,83.0535689804932,0.284644621731894,163.977566700092,0.686393308251739,139.190833020275,2.56589590141762,132.708460515753,4.71273207152315,118.570853635031,9.80442781560596,107.960954775086,4.57552754700874,114.6200014466,4.0272277491111
"mir-238",82018.4392135216,2217.40376062846,124193.966935747,2447.27565172157,140904.720253881,1154.77873479057,99840.7592439726,2442.02999642896,144224.308499519,2780.94334790197,102119.790382297,2323.23797933855,146107.348117123,2039.8563651326,100028.22298686,2638.27189065759,146318.893772396,4527.12828089237,119791.144495486,7570.44060209226,129084.450505212,15815.4035264621,117514.275552077,978.196296074012,127545.364550176,1378.00874180817,117810.171284135,2903.29254659673,129557.024834776,3666.22277739161,118279.323813536,921.267779237815,128679.893880981,486.009916949258,126824.981898642,571.911887797573,117439.805352904,826.231525028179,126753.361683037,1655.14166358939,123129.820333242,2635.6301700038,132256.652660165,19078.9383986124,116000.479332912,9488.99811957498,3418.38076891984,117390.631420616,1788.03650625023,129926.163026696,2256.6694361305,174723.022836709,1441.10668773375,93285.2374626072,117171.487696079,1037.45486333279,130605.018635503,1583.50141902933,113065.36943062,16629.5763457081,129530.348216996,24346.8194642698,123471.228280907,21957.1914541775,125798.818284835,11104.5722782594,126810.22715816,9724.69334394872
"mir-239a",183558.091560746,1122.9402885857,275502.480330428,1514.66698723851,218684.001771586,1273.97173998117,194284.683296368,1397.44414397212,312238.927445994,1863.06893775005,276567.768234362,2389.19288513065,227219.711189188,1911.79991217544,230491.740766461,2285.5729091366,278913.311285795,3933.06565712028,281739.819172765,5666.97491583695,247985.150566081,10391.8166658986,221238.634162467,1279.13833582155,262946.380877722,2261.32633585561,203831.488828652,2056.31207178515,287937.881849548,3111.37892555669,220045.593058524,1520.50815779134,220976.508855933,819.432149504353,171722.414321475,1633.31981791256,272581.800102689,2226.55331524608,252518.557344626,1765.438934742,264267.97004892,2905.08794393767,275906.100867478,18419.2041309582,191013.065463106,9065.66253601773,3033.73841200541,201788.985485839,1779.15324439056,296014.079431295,1404.6228295681,180073.731218554,2487.45481964368,292864.972604612,328836.496215472,2511.74107709162,181669.24274259,2312.87308887696,222776.021684092,16441.6687439227,218959.030429139,19135.1305746649,248077.459752717,16615.0037286739,226154.199338408,8533.16657166516,273735.263453953,9287.6243298455
"mir-239b",17244.6482810627,15.7913224242985,17343.4598084433,30.5581601874927,12185.5212281204,35.9709918113718,19897.0299902156,34.2222673392037,19979.2634234382,43.466799625437,26716.6285247149,54.2628609488568,15911.2938273455,37.8462937403697,21634.2834495879,122.02363967156,20874.252374181,156.117221653897,28714.3323223696,657.403889157828,17411.196741437,935.63833020399,16154.1526736472,85.5998742889203,22318.5758490469,163.41417097755,15478.7750361966,150.889762466362,25084.2920304668,188.759201271837,14683.2186706236,40.4503996178004,24128.1530486712,76.2987647993816,23911.4387215587,190.715317038196,15302.0570119781,122.228808865128,22877.5004033396,48.6620808692858,21673.9098341854,116.944026555776,19041.619319112,1907.80388870869,14332.4308233335,1054.78444619209,246.698427695362,23817.741343334,136.862835704355,19139.8440663533,45.4392437377855,14339.542343894,80.2092656219862,27876.5065012345,30949.3463313103,374.460818177122,12515.1932197667,247.131040718136,16490.9344256335,1403.53331959464,14369.9412108901,1209.57491970585,21538.6447071453,1539.27886601953,13485.4856186578,675.343236835932,25244.5729499811,1083.42723511263
"mir-240",79.1129656676504,0.112130285651311,156.232666911312,0.188028720874054,98.3000398235184,0.132158111162339,115.299607915249,0.0248289112781122,89.3058114844762,0.0929408637534521,87.2801179443518,0.176264096281085,125.655059029001,0.165077881645853,118.886757894558,0.142298835698462,104.042580405175,0.0351289782049689,95.1985407368668,1.15559745507327,122.157869799572,0.459024898459194,104.061408903991,0.577732876594056,107.437764480449,1.77288887850599,76.2046891941111,0.0249966186100537,137.877972449486,0.0249966186100537,93.9183841267267,0.117952907394002,97.1703364752297,0.0336892835446172,83.5568413193452,0.192705916234653,104.425632110064,0.230229122964641,82.9315555839541,0.0249522712761046,131.047608214942,0.0249522712761046,167.359846001136,0.156274317799151,67.1191917890997,0.117329742073438,0.168168510939564,123.44369220691,0.201456975304903,89.121985226925,0.093033570725928,118.479565627059,0.0227526645091975,95.6391715266083,96.7959114504052,0.619325666306455,110.095431806147,0.329203175518872,108.568828493194,0.924425217179708,101.333738506612,0.710052879101052,98.1871622642238,1.37792489632058,99.8874482903045,0.542566573306502,120.789529106875,0.966271169221995
"mir-241",20.0372262603301,0.019997212098994,26.3277688503172,0.019997212098994,30.8199594780205,0.0191586621458005,31.7185342104685,0.0205352785520533,20.3745833904238,0.0205352785520533,23.0020633861177,0.0168977506932986,28.2000012297174,0.0168977506932986,13.9504489811167,0.293543867933709,35.3592268857468,0.0579203159509274,50.6626599386831,0.0252321867670697,10.7485666924856,0.0252321867670697,30.8873884633564,0.0304203465343446,19.9882961617957,0.0304203465343446,22.5258512924453,0.0319033781021509,33.2131913548461,0.197956590747621,23.1989737456331,0.0632619159991631,36.7292617048178,0.0147931239606198,41.3393887377523,0.082557772117269,21.1666573694489,0.0166207812553283,25.0872224975472,0.0312004210993178,23.5033328915249,0.0312004210993178,12.0386196910095,0.212405832988591,49.4105010395862,0.161476694784382,0.0106720873076882,43.3323504599709,0.0106720873076882,14.5724891914308,0.0126959361105688,32.6450248806151,0.0588029305881047,19.4201593056247,27.4346845431484,0.00752918818307925,21.4262232601913,0.0450258282930862,16.5331366429217,0.316792995659447,24.1350238661118,0.271059627968841,27.4202435861278,0.0374734738710149,21.7944877819822,0.226923272886535,32.6935396222342,0.143936275039887
"mir-242",10172.2425060548,7.61645973494467,14291.2073987451,5.82408721716349,10659.4749922352,7.97418268451706,11081.3404980324,4.09293972520392,11415.2343048545,5.30034179308163,9581.77172987743,2.89699896636707,12834.0606780342,5.94718352011792,9606.66758124871,5.36467763147477,13261.5885989135,6.82364291187835,12165.3015766233,14.5958604395584,10189.0089061887,27.626959909287,11010.1737290933,6.55836699501743,11670.8302042091,12.5514562043457,11659.605414234,17.5137873649546,11356.0048818939,7.29127559435979,11050.8806054302,6.33302092134927,13895.3299634493,16.8205015867833,16627.1244720527,7.97687946370321,9093.36990755934,6.92788324682115,9888.2642381165,3.88256707036098,13686.0584964583,7.96258933719351,13669.3349522765,43.7398898764961,9849.35392309478,25.8147557439773,10.0989475163004,11809.7669684752,5.90801217197392,11170.2778020748,8.2541969369657,16373.5478510449,6.35025366962743,8169.40825582167,9779.36085693128,3.5767255480741,13982.836098226,6.51521479198893,12705.2833909294,13.0739854396318,11835.0583396085,15.4286197284807,11736.7279643567,37.8841690166874,11817.9205501402,15.1096173324205,11354.9074313112,12.8719567382695
"mir-243",2223.31937904169,11.78162919865,3366.32258892221,18.07499535404,2829.70815756255,17.6252014229865,2177.50980018037,16.6060427710201,3385.51485953387,17.9797976973896,3011.87318081568,25.1831173330209,2844.60676126287,35.9092208550802,3032.09344339967,329.024422604973,3101.85728812872,578.565456728801,2735.42599824584,766.98803605993,3260.61758511021,1599.10435885469,3045.38104775668,55.5685953278434,2891.95249182279,53.066470268129,2499.19530723356,392.457970568763,3417.86960472036,533.61954654581,3634.84787748693,79.8096579498536,2657.61208136019,79.3805867602231,3007.85012723397,51.4164693100619,3105.44393371965,26.1898441630657,2632.06791629278,114.430085656914,2947.7904235409,324.308361444476,3428.85733053032,1842.05970122719,2435.01638009109,888.041302020972,415.849709268312,3016.84825518799,228.630306661061,2811.84990457008,12.4698401226524,2860.19112939353,22.0358587024144,2970.57372931687,2068.79267255533,346.544009420295,4192.84750952024,320.555803745761,2730.16503932516,1481.86187920673,3058.73930631089,2054.44352431303,3197.06696582634,1765.76057946541,2781.66254024586,867.782980614268,2826.32530226665,898.645578697497
"mir-244",127362.442698239,376.615872061807,168469.992244737,368.846931561687,197447.309091704,231.143975548957,144128.279265198,191.545619746739,189338.788981616,313.256987197755,146472.211110317,208.989153874948,172331.203946261,245.080991090274,151790.254465988,156.308392932361,165516.082518162,255.63359657252,137746.758399154,301.759938803174,190548.418296087,232.324264384473,157165.934740211,152.696726324966,162809.314883464,203.786306799626,136704.781339068,244.02381987448,175086.854872576,190.224607737593,165156.738240793,145.202155179242,149113.328497687,246.149417742982,136290.391536047,115.939459936449,170397.439105105,168.661540260285,139482.507050798,167.038631523692,178148.873461192,193.372060108045,189213.809530693,1567.09623372541,132428.804002722,1031.52650769609,326.090626476914,180692.522006578,207.952228124157,150111.763343088,169.010462044854,185809.108765981,177.726008143542,142180.355960757,157037.022146804,204.673336140972,168354.629730933,241.550573478283,204843.54132941,406.486864835314,153293.009092914,510.720766186313,156602.459866434,448.47990253678,172306.048237721,1105.90025616391,164186.538202956,961.282163517592
"mir-245",12545.7027220641,22.5968745432875,14130.1733996576,11.3418643468584,13767.1256012839,10.3937078913131,16429.5472313839,7.95324347042668,12182.3352213691,6.52983677419312,11832.4751855684,4.92767053925725,15417.2056651178,8.75681881173434,12675.0890957054,8.06214884588299,15446.9759571994,8.87313055345692,15135.8244573181,286.814954141768,12276.5175630062,254.906920322685,10984.0419401753,21.3523003957505,15732.2792056961,33.8323001064854,12505.4522665992,31.1213342106843,13736.8233375353,28.1036394242826,13525.3259996382,5.75217489066203,11917.0968294539,10.8221050748278,10983.8229046059,5.92155847981816,14958.7613270353,11.1909598709855,11602.2274095404,5.25056743083462,16650.2514955042,8.43887277940485,18751.7222358325,655.465603945902,10927.5597107663,518.543496668425,10.9279117579769,14429.8516619197,6.23460829493983,14271.1603242974,133.419712222983,16894.092350158,73.7253356091457,11763.5687861443,12311.058033857,6.24115568672664,15876.843273862,9.62707109339367,14044.4220524239,1638.93412711515,14965.5368875402,1898.84752519431,13944.0698169024,2224.28753599193,13919.8379524839,1434.07435887546,13555.2914605756,1211.94221253564
"mir-246",94.5061218199934,0.396770204581314,148.872810872632,0.257088572660721,81.8347299180409,0.295767458480414,100.530835189426,0.339771470408383,114.515554367574,0.318849506737873,102.59804835368,0.166515730881387,102.406208681243,0.0292831447592879,94.629620492619,0.0395382817212534,112.266121017131,0.20564991880728,135.32089128994,0.987615812148911,79.8157939372635,1.00247749139228,71.6134921083899,0.434661527074701,128.747484836779,0.443746059256783,96.9329170062969,0.0204858997516302,106.464051419549,0.0204858997516302,52.5871459821501,0.0336681410474404,143.902056427731,0.0336681410474404,103.47573675487,0.0436328199356554,79.6001155167075,0.232023167286416,138.632191520728,0.214372908500655,91.0855278729278,0.389868539639172,75.991542370912,0.669805689875652,109.876100453077,1.88023990180317,0.722626185766237,125.69394960977,0.197130213448028,73.3283497045372,0.103547626362376,130.581595250306,0.0220330767551929,72.4357001499142,154.828276950102,0.0830115021085055,60.336295447885,0.0723608684470578,83.4834603845784,0.824584358279053,73.2113072019876,0.842602008132103,86.2652376226686,1.7760416505281,83.9463828414455,1.27677424782401,121.165974455824,1.30158746901675
"mir-247",205.35053533916,0.0246556523864628,290.274709798625,0.100581751866379,148.9436134677,0.140591336903404,183.714301194028,0.0192380072080278,222.32744414166,0.0192380072080278,200.42325912968,0.0197259029351363,194.011797350017,0.0197259029351363,186.139259858157,0.0200832183449958,236.769470937624,0.0200832183449958,221.999892392953,0.191056476864351,207.617280694565,0.0314194581046569,207.371219535422,0.0159459593834121,206.391550942788,0.0159459593834121,244.578918112074,0.220962809647655,187.149260017741,0.266407318008933,247.472730128251,0.0373170518140101,120.136980066013,0.0373170518140101,99.3401085872631,0.160899113106418,332.330243057346,0.374019883317155,173.581322189832,0.0223847114478383,231.10823776461,0.0223847114478383,218.621036111471,0.0174104474170754,179.919754781353,0.0174104474170754,0.1013225642101,172.183418558724,0.0186099524310351,190.144439184287,0.138619235880072,201.524150997648,0.258338207925945,168.892442193615,203.204441691327,0.0382139086723774,181.758629418581,0.150878791479249,139.734612196556,0.0890282619214978,208.42361620933,0.0222402410557896,203.760632104924,0.128736197736766,217.768925149538,0.0247427849738106,237.918739583579,0.0247427849738106
"mir-248",2261.91428382478,2.88673067015967,3620.19013154989,1.08638469317565,3590.54384510834,1.32955964202036,3272.64387902049,2.28643704336946,2524.77216134366,1.15176982371479,2577.90439854847,0.364857757169761,3003.55046704813,1.16077402533942,2594.3097532626,2.17005532135934,3777.17529397249,3.37318781972207,2632.11958732637,8.04907809866241,3453.48027019997,36.6381577005029,2904.7306975875,1.68553197391332,3092.98253062092,3.23329624059303,2564.62226561985,6.31771540934316,3634.24396237046,4.27343589277915,3181.22507543504,0.836121076101159,2666.74079352199,3.2022419882101,2387.33973368989,0.93214909991919,3634.73018443488,2.18906503281229,3129.03526737977,2.07381532449741,2750.36551362834,0.718544029525248,3597.49646803451,41.5905997768141,2605.95308688051,9.36639158867083,2.78629439261378,2045.23101439599,0.772914689162786,3516.08628143289,1.29745013556737,3501.69681160969,1.19514130643544,2228.86811840081,2177.39586658186,3.12651412154373,3807.50368664523,2.31587902440433,2245.51931537826,130.351954997248,3363.19846069379,138.91069251426,3121.60280545406,161.352182401939,3306.59829314113,27.4778489875619,3152.21324628272,20.7280562653002
"mir-249",408.791940730681,3.07104435487001,761.764173154667,4.33314579350486,781.745520599698,2.28698484912153,527.788325456483,16.7763148455999,906.675690759447,13.6464037517784,578.595690217875,4.11091537799878,852.059323219437,4.08280839571153,552.717918083263,2.77342459535985,704.440637085048,5.83090981583201,770.613717780748,147.308936264254,652.538124640303,104.807441970826,683.693069967799,69.4590705531982,698.359993412999,71.8852358702657,654.614979843449,2.22723185751163,722.79980637831,2.30553968886929,698.1698604781,1.87122057581123,739.376395504707,1.0143715460827,831.163595222319,2.96097872851713,612.76593300246,1.6863246966954,694.999031159702,4.95378983893278,736.689086479318,2.62886760346051,793.208563760282,6.38856953294382,596.204586582655,3.01177860028428,51.2746262641489,748.489945233257,30.855667271283,677.705605387481,3.43933373680347,993.575195728703,3.01517180322135,526.838960144555,656.793972389552,2.04884196129062,778.225481766818,3.64610003468397,840.694006088644,126.528251645697,678.27376652969,176.397971565093,737.846889981179,246.693565764137,716.387937824834,138.341081399178,698.652147231387,134.058054218846
"mir-250",25183.1326418889,24.645678968198,25065.0023742961,21.8779986203397,19218.4002418921,25.9939179787372,23889.3636474427,19.9924712981311,22462.3185325517,29.0607119478616,23318.1357941488,24.2388540972355,22837.578206762,35.5057861007076,19340.5915145776,26.8276918310276,23021.9685671499,35.6072684870491,24117.2508278002,116.034942298701,20966.9100521076,98.7534128990855,25804.9687167085,34.4879199250217,21023.7294815727,35.4985725599182,22285.5710717893,62.3503267838471,23149.6705039087,43.0151687758549,24850.8610149922,31.5723018253818,22467.3755974462,46.3754904507666,26711.7414574426,39.4116355146867,20219.8432625227,28.7532305369256,21310.3186249092,25.1505360047909,21998.3127860259,34.7613201766536,23731.9748254443,549.228408628846,20572.9695025459,381.094876301352,163.140165366413,30430.9537997635,161.935147511887,21593.624268303,39.866906674963,28608.6700127311,38.5496490413437,19807.9044565561,21735.4612802819,72.5139296520931,26172.2861399564,98.6312789685435,24148.3989164867,652.659611870018,23467.8191383282,692.456774208897,22440.3035859129,1117.1970450616,24142.4736096267,914.895465235638,22636.7030648255,803.830804097805
"mir-251",9423.62848957371,67.4985777450739,11377.9537086307,116.390423266617,10333.3280777903,63.75896540252,10766.5569300786,98.142594832033,11406.8503192773,120.055172995741,10027.9053253767,121.367046366704,11861.2539259495,159.873993640588,11339.3291627431,130.57701822011,10746.6237502212,155.387132599701,11462.3793017164,123.562543611682,10859.754170325,132.272169883917,8646.16609860208,41.7489407371211,11739.8545846194,79.9066472479782,8178.22775571813,81.9690709251089,12366.1034455027,83.3790399228781,8848.10995242791,68.4935234548013,13542.5182948931,85.5245376723553,11341.1707858077,87.9669762240745,10100.1070575659,56.3386060582763,9309.41817183892,85.7482543816721,13019.8795459155,106.051800928434,14087.0585597134,538.023142187979,8224.62714192229,284.55307634716,93.6858988879888,10798.2548284586,124.551399129725,11654.3152934828,105.127174976817,12229.6469567906,115.911541041455,9751.30318413734,12067.0433783017,30.3847042245536,9871.53292370874,41.9301541829896,14486.1401278831,148.904276789327,10236.0728718607,196.445990071134,10943.9339285155,271.532754702721,10785.331269377,148.447349935981,11171.2548669794,122.276125886683
"mir-252",25343.2418469398,35.9281511879302,28437.4744861559,18.5964732809904,27251.0354418816,17.6526158050587,36148.9979968488,14.783025674071,17128.2198825485,14.2987796998392,22440.6359157976,6.84075342022733,23973.4554977234,14.5373170441124,24266.7353643761,12.6085539349978,25831.2950957079,17.8122528030034,26368.2901974993,97.1050365960124,25356.6941817062,83.2838574260458,19398.8301030212,14.547690710694,30669.3932756269,22.3438246435202,21042.7121697407,29.4337441820602,28303.1173066358,15.8691771183013,22537.0923886073,10.95606523518,27979.1237740462,25.1925900520824,18586.884202076,16.6298326660498,32137.8901199709,23.2871754192303,25289.2426109134,15.0844578136624,28126.177547953,9.53995846450832,35359.4053313173,268.504250788952,19947.0059785861,176.196242000631,20.9201411377868,28903.9016175826,12.0732730105504,22870.0238537864,10.140006015582,21364.9147156925,13.6170829862239,28040.6189553873,22321.3299953803,19.1587695492972,30285.6308870442,19.2841943189705,28277.0320416251,796.474783687953,27135.6003313811,992.599495833284,26768.0400601897,899.959592233823,29876.2220624426,590.11141387183,25499.7072652763,448.19402354958
"mir-253",858.64164757586,2.53262431003066,757.315947808707,1.20681132529748,600.186420282559,2.17529765548963,776.564230414729,2.00421711730809,824.993759432575,1.06390531155564,710.405553459477,1.44178939837621,915.055530899636,0.558119777759471,614.055063239199,1.09906227102456,899.270550216506,0.468774766920422,781.892389543674,7.26648558469055,775.317945252697,16.899998964414,915.753932871952,2.49631712890968,690.09954154206,4.06496263051337,582.166112311856,0.93583184757875,1022.24560696842,2.07091307259572,647.682367917953,0.846686505339238,998.885237682455,1.84247826828781,1100.76683634741,2.00862967193771,565.808704297816,0.952572314498995,1131.50048064676,2.32339110065391,632.028246431279,4.60621393567971,810.737966673834,27.5457843289239,643.723067059458,10.5194211995156,1.14353348263687,1124.60754134639,1.46199497912756,573.456605648707,1.25275203441365,1171.53174297018,0.809024711210563,548.624137230962,739.897350565241,3.08248335022959,815.397656638517,1.75836694059532,864.493899927432,13.756210337048,673.963934531174,24.8598051268317,653.297905625775,30.0510106250678,717.825006135722,11.5513637152274,742.784628606283,13.3993896141805
"mir-254",2087.98454444982,3.44289067451954,2719.13029069111,1.60829286857829,2568.04472151234,1.97411854754605,2178.53223711049,47.5727881157812,2956.79014228746,38.9784526429127,2193.28595476413,2.18908686455827,2846.06295925619,2.03641119680617,2159.43725274786,1.21961432018086,2610.39474642929,2.3266414580787,2321.47621973024,300.714478099909,2602.61212882605,248.631298778456,2552.51764363672,231.3748690404,2333.14890675738,383.744260600258,2068.27328206497,2.87252196385654,2785.01401825042,2.67026555130889,2522.03322245161,1.81334823432858,2437.00184371457,3.24383304137428,2676.78143778722,10.2201190121988,2239.71319603056,9.5459245225394,2327.00118581623,3.87672183516698,2635.62158924032,2.10557856340855,3048.79651941379,68.316575666982,2060.63202431371,50.9847515978804,1.44809312354106,2602.2608066328,3.24982973665957,2577.74722555544,1.37242420434539,2754.93418727908,1.60213947332999,2225.4036192711,2102.85609330196,2.08900394334265,2911.93726011818,3.41731744495295,2610.84789446326,382.921771775603,2459.26588393235,560.462328964219,2269.72815491026,586.292259305231,2639.40209022672,391.456461915946,2292.2369275966,287.592894501857
"mir-255",20272.6429187983,20.2238313462701,19284.5912926519,8.37416424136593,18420.045772911,15.3737199133816,21580.8223881066,8.82011452394954,19488.482048602,19.9687288011471,23336.7439750333,9.54161306848382,16946.4410760745,7.36112035577021,22596.3399058979,11.8717237937754,18731.1297560389,10.7692881089043,18202.8345022053,7.26594724598331,23659.9794065608,7.92340826980759,21575.4766873654,16.457299062189,19275.9841546765,19.0273357740815,20677.3616679688,23.3903300642297,20297.2232306075,9.55683052133482,20957.7650064011,9.77299631221258,20662.7887546484,24.4129026595257,21633.4265498288,10.6628326407762,19530.4742986234,16.8009529752314,17761.0460895204,9.11170405725622,21897.5724162405,14.6566249132845,19738.087980756,14.3067518312058,19849.6585464008,7.86377766130867,11.8042407785857,16467.3000544649,8.59024664945417,23942.4444974992,9.28994395974699,14912.6931496028,11.5110458852371,23374.3068485747,20211.5972108949,6.90032189605299,19562.0310243303,13.6464989103773,23760.0744891721,6.57897731051157,18529.7521716827,7.67288011788035,19418.6532760196,21.3200841516112,20257.5233270385,9.17696518566827,19558.523011697,7.48946275466572
"mir-259",18135.2129923409,21.404275914454,29112.889485099,12.9802782493072,22580.1658089914,18.8673544859662,22721.0111188896,9.33523728060146,20945.0707986875,16.3096635652204,20123.2797092668,7.01660779269548,24342.5728439789,16.6818321255883,20568.9349560873,37.0517393243601,25474.3516503749,85.893860910568,20053.5287330615,136.865040299491,25839.249789967,260.852731629951,26549.4176578698,22.4406845700433,19756.5580855813,19.9491684023382,18723.6982189266,62.0848031064564,27240.1315654383,81.923095933387,25409.9008913097,16.8930644394359,19610.0355721173,24.6502864493512,18460.4975853817,11.5224082811712,26569.2781548184,16.4137892362562,22736.370432338,15.968658384202,22815.0041856951,52.9746657607165,26087.8716936394,582.533172544604,19813.0205815173,245.707815687522,62.957981076931,20005.4905160895,28.7651366937105,24424.7581537752,13.8068649423926,30331.1254752919,12.6925582213403,16576.4301655623,20480.0402658005,34.635572461813,24313.7620879365,81.2041745519334,18726.436029346,644.365342085768,23546.4238118071,689.786978288806,22789.660956772,636.661248028816,23948.3831121244,235.071848536794,22926.7041769689,222.608375084594
"mir-2953",23.8833618385606,0.114427089968776,27.9137520892925,0.035749248821442,21.4096169479082,0.0916804175036119,28.4456877029463,3.37476425203889,25.7952788964576,2.09117689760332,25.4660654706269,0.0177106910310313,27.9812284228954,0.0177106910310313,17.8879126126107,0.0259189442139843,32.3593561109974,0.0259189442139843,30.9218564778205,2.45146442231956,22.6099378184887,3.62245280239089,28.3209938077289,6.23376974208923,24.6787808992478,5.27920903187354,34.4869936002987,0.0270201749001391,17.5149837948705,0.0270201749001391,31.4514363987,0.0239641093107449,19.5171043370423,0.0239641093107449,24.987163187086,0.509075956666604,24.3506958262264,0.241928015140891,20.8460985655722,0.0238976326163158,32.5700815684436,0.0238976326163158,24.6450049803471,0.696408111877034,27.5150375703093,1.71108358124648,0.0866359892194659,34.4431201766455,0.224320006417926,22.7908778700121,0.0862014154157216,30.0355156214793,0.029429377399007,20.9143335176228,17.6267109811484,0.265977009427,37.2572287921402,0.367315952088249,22.0986006598706,5.65394444974461,23.1665686831068,6.77222847322335,26.6130319067334,8.67863346353085,38.1543704744294,5.80131997415172,20.6343791883661,4.30803349592667
"mir-34",24209.6655408388,63.4804910058613,26493.6322063521,43.8489521996379,32615.9933432111,38.2215855394046,24384.0301338196,85.8706707400797,40002.3218576847,148.246659058713,24825.1091386151,32.3756915461666,38204.4876621945,46.4435362955473,26043.3875901803,48.3012995786958,37774.9626411801,78.1753054348808,28666.4555978006,580.625965791201,32707.6043421165,1182.70323910552,26197.3143260442,263.501615725315,34376.8621914791,469.429936311238,30311.9186065889,94.4025846022922,30146.8160277849,76.9368976449843,30172.9605071691,46.3659056773667,35766.0658547945,86.2000871513741,41828.8327793428,156.445723918381,23877.3190647384,79.3093175170272,30452.7063561442,47.321860160369,29339.0277607757,72.9374607820232,38260.4040329038,988.295653114579,27822.0455542761,449.604511662157,154.820239040329,39201.1022282778,119.075799494088,24492.8908918022,77.4111983260103,33877.829435314,77.4691987697182,27750.6342647879,21900.6232787708,40.7626036834203,41686.9584626715,61.254729470254,26712.0160467442,1759.63488972151,35036.0815198851,2082.39099656816,29877.2886982048,1948.14031057395,32202.2609197958,1090.83270474698,32411.8276719727,992.385240826332
